Year,Month,Day,Tair,Twat_obs,Twat_mod,Twat_obs_agg,Twat_mod_agg,Q
-999,-999,-999,19.06,13.08,14.182501386663937,-999.0,-999.0,31.14
-999,-999,-999,23.87,12.93,14.885429050455077,-999.0,-999.0,30.94
-999,-999,-999,18.43,13.08,14.130218629426077,-999.0,-999.0,31.72
-999,-999,-999,22.59,12.21,14.482667703022786,-999.0,-999.0,30.95
-999,-999,-999,25.97,14.58,15.994010440514188,-999.0,-999.0,30.4
-999,-999,-999,19.78,12.41,15.041942571519767,-999.0,-999.0,31.87
-999,-999,-999,20.79,13.15,14.48472569505617,-999.0,-999.0,30.63
-999,-999,-999,22.29,12.43,14.881322232284965,-999.0,-999.0,30.72
-999,-999,-999,21.25,14.55,14.889315289153178,-999.0,-999.0,30.74
-999,-999,-999,19.32,14.61,14.163164581801192,-999.0,-999.0,31.98
-999,-999,-999,22.72,14.57,14.76537573474827,-999.0,-999.0,30.33
-999,-999,-999,20.62,13.98,14.32917898850172,-999.0,-999.0,34.77
-999,-999,-999,23.85,13.98,14.98290174195856,-999.0,-999.0,31.65
-999,-999,-999,21.22,15.74,15.045508594415304,-999.0,-999.0,31.06
-999,-999,-999,26.31,14.85,16.141072460221608,-999.0,-999.0,30.9
-999,-999,-999,21.79,15.84,15.822865832944721,-999.0,-999.0,31.05
-999,-999,-999,22.86,14.76,15.522953301352775,-999.0,-999.0,31.17
-999,-999,-999,25.28,15.95,16.161904746016912,-999.0,-999.0,31.23
-999,-999,-999,21.33,17.19,15.602947960362744,-999.0,-999.0,31.13
-999,-999,-999,24.38,16.6,15.864135503349189,-999.0,-999.0,30.82
-999,-999,-999,26.68,15.72,16.88852491628529,-999.0,-999.0,30.65
-999,-999,-999,20.98,16.5,15.977742728889856,-999.0,-999.0,30.63
-999,-999,-999,24.7,16.12,16.088711447817268,-999.0,-999.0,30.56
-999,-999,-999,24.98,16.48,16.488939550447064,-999.0,-999.0,31.37
-999,-999,-999,26.15,16.26,16.947661476230202,-999.0,-999.0,30.91
-999,-999,-999,22.23,16.54,16.3839300022752,-999.0,-999.0,29.74
-999,-999,-999,22.19,17.03,15.724894200657177,-999.0,-999.0,30.84
-999,-999,-999,25.99,15.93,16.499824850272276,-999.0,-999.0,30.5
-999,-999,-999,25.65,16.01,17.076044116946026,-999.0,-999.0,30.33
-999,-999,-999,25.67,15.75,17.24793221482918,-999.0,-999.0,30.1
-999,-999,-999,25.97,15.64,17.27079914696853,-999.0,-999.0,30.96
-999,-999,-999,24.02,16.13,16.794080721971312,-999.0,-999.0,30.75
-999,-999,-999,25.95,17.61,17.09651699818588,-999.0,-999.0,29.75
-999,-999,-999,26.17,16.65,17.440310385910678,-999.0,-999.0,30.22
-999,-999,-999,24.25,18.16,17.133899834918548,-999.0,-999.0,29.54
-999,-999,-999,29.5,17.78,18.26186194430831,-999.0,-999.0,29.34
-999,-999,-999,26.81,15.87,18.452488237627495,-999.0,-999.0,29.49
-999,-999,-999,23.57,-999.0,17.25769981820415,-999.0,-999.0,30.21
-999,-999,-999,27.34,18.83,17.503469364826827,-999.0,-999.0,30.2
-999,-999,-999,24.16,17.12,17.220324132743517,-999.0,-999.0,29.79
-999,-999,-999,27.76,18.62,17.73631598213137,-999.0,-999.0,29.84
-999,-999,-999,28.58,17.43,18.513399730553264,-999.0,-999.0,29.61
-999,-999,-999,24.69,18.47,17.928246154530935,-999.0,-999.0,28.94
-999,-999,-999,28.32,17.19,18.247665567833952,-999.0,-999.0,29.36
-999,-999,-999,27.29,16.74,18.4211573571946,-999.0,-999.0,29.51
-999,-999,-999,28.16,18.23,18.586827809613254,-999.0,-999.0,29.37
-999,-999,-999,30.37,18.56,19.265385932132002,-999.0,-999.0,29.62
-999,-999,-999,26.14,18.36,18.66347821437985,-999.0,-999.0,29.12
-999,-999,-999,25.17,17.65,17.84901421315013,-999.0,-999.0,28.78
-999,-999,-999,24.94,18.51,17.412251682556704,-999.0,-999.0,29.18
-999,-999,-999,25.13,19.24,17.4030075239222,-999.0,-999.0,28.34
-999,-999,-999,26.65,19.0,17.934636359796713,-999.0,-999.0,27.88
-999,-999,-999,27.52,19.29,18.48893665717562,-999.0,-999.0,28.04
-999,-999,-999,27.43,18.5,18.760664847533477,-999.0,-999.0,27.68
-999,-999,-999,28.55,20.4,19.155116737611852,-999.0,-999.0,27.58
-999,-999,-999,26.95,18.11,18.961727045574364,-999.0,-999.0,27.67
-999,-999,-999,29.85,19.83,19.52852247386689,-999.0,-999.0,27.29
-999,-999,-999,26.43,20.58,19.144101608213685,-999.0,-999.0,27.34
-999,-999,-999,32.42,19.93,20.297349984248562,-999.0,-999.0,26.74
-999,-999,-999,28.24,-999.0,20.175223526191562,-999.0,-999.0,27.33
-999,-999,-999,25.28,19.01,18.83601984335856,-999.0,-999.0,27.09
-999,-999,-999,24.86,20.62,18.071743428545044,-999.0,-999.0,26.61
-999,-999,-999,27.96,18.21,18.55991447583746,-999.0,-999.0,27.2
-999,-999,-999,26.55,18.7,18.6330856516136,-999.0,-999.0,27.27
-999,-999,-999,28.42,19.31,19.176296705733723,-999.0,-999.0,25.97
-999,-999,-999,27.92,20.98,19.5066259259004,-999.0,-999.0,26.06
-999,-999,-999,26.82,20.16,19.24847965269,-999.0,-999.0,25.91
-999,-999,-999,25.25,18.84,18.647721965308033,-999.0,-999.0,25.71
-999,-999,-999,23.9,19.53,17.80059312892043,-999.0,-999.0,26.45
-999,-999,-999,26.01,19.25,18.00742016837616,-999.0,-999.0,25.69
-999,-999,-999,28.58,19.18,19.100264128799548,-999.0,-999.0,25.51
-999,-999,-999,27.27,20.89,19.506595443701865,-999.0,-999.0,24.85
-999,-999,-999,24.31,18.56,18.54448005300219,-999.0,-999.0,25.7
-999,-999,-999,27.11,21.55,18.727269661629844,-999.0,-999.0,24.71
-999,-999,-999,27.49,20.79,19.257132807035745,-999.0,-999.0,25.05
-999,-999,-999,24.91,21.06,18.721167580797136,-999.0,-999.0,25.01
-999,-999,-999,26.94,19.52,18.658089976295955,-999.0,-999.0,25.67
-999,-999,-999,26.69,19.84,19.04463545805394,-999.0,-999.0,24.06
-999,-999,-999,24.23,18.56,18.652422605765803,-999.0,-999.0,23.6
-999,-999,-999,27.18,19.47,18.915271863385122,-999.0,-999.0,24.31
-999,-999,-999,27.52,20.49,19.184074743053742,-999.0,-999.0,25.51
-999,-999,-999,28.5,21.29,19.588893091126373,-999.0,-999.0,24.74
-999,-999,-999,28.37,18.89,20.0223241696202,-999.0,-999.0,23.83
-999,-999,-999,23.43,19.62,18.92894547294362,-999.0,-999.0,23.34
-999,-999,-999,24.24,-999.0,18.08947783083184,-999.0,-999.0,23.88
-999,-999,-999,27.06,18.57,18.85638304976009,-999.0,-999.0,22.83
-999,-999,-999,26.98,20.55,19.43751559255538,-999.0,-999.0,23.32
-999,-999,-999,26.89,-999.0,19.533945757868338,-999.0,-999.0,23.17
-999,-999,-999,33.48,19.72,21.323773522310603,-999.0,-999.0,23.41
-999,-999,-999,26.82,19.45,20.425484174139974,-999.0,-999.0,25.52
-999,-999,-999,27.86,19.09,19.911160018339018,-999.0,-999.0,22.59
-999,-999,-999,27.39,19.84,20.16882339996581,-999.0,-999.0,21.98
-999,-999,-999,26.69,19.61,20.015998425768068,-999.0,-999.0,22.02
-999,-999,-999,24.65,19.42,19.418643944090114,-999.0,-999.0,21.27
-999,-999,-999,26.69,19.03,19.554560401467363,-999.0,-999.0,21.39
-999,-999,-999,23.51,20.05,18.973558652202932,-999.0,-999.0,21.33
-999,-999,-999,24.47,21.34,18.631371725275333,-999.0,-999.0,21.11
-999,-999,-999,23.86,19.79,18.475011500110032,-999.0,-999.0,21.25
-999,-999,-999,24.87,20.6,18.70462521794419,-999.0,-999.0,20.66
-999,-999,-999,29.21,18.17,20.019549425887234,-999.0,-999.0,21.58
-999,-999,-999,20.73,19.68,18.708587771375093,-999.0,-999.0,20.66
-999,-999,-999,25.7,18.37,18.572544947219754,-999.0,-999.0,20.48
-999,-999,-999,20.97,17.94,17.988013938177424,-999.0,-999.0,20.16
-999,-999,-999,23.12,18.63,17.70767176262053,-999.0,-999.0,20.22
-999,-999,-999,26.11,20.5,18.740022299066375,-999.0,-999.0,20.48
-999,-999,-999,23.92,20.21,19.038059256402317,-999.0,-999.0,19.45
-999,-999,-999,21.49,19.44,18.188410042558797,-999.0,-999.0,19.35
-999,-999,-999,22.07,17.6,17.7126308137274,-999.0,-999.0,19.32
-999,-999,-999,24.72,18.88,18.523024293880493,-999.0,-999.0,18.8
-999,-999,-999,21.75,19.31,18.36207048896098,-999.0,-999.0,18.78
-999,-999,-999,23.49,19.12,18.337637055164528,-999.0,-999.0,18.74
-999,-999,-999,22.99,17.03,18.3274967709523,-999.0,-999.0,19.33
-999,-999,-999,21.44,17.91,17.820184720074955,-999.0,-999.0,18.75
-999,-999,-999,26.87,18.66,19.10289098514402,-999.0,-999.0,18.55
-999,-999,-999,23.69,19.19,19.380641664219333,-999.0,-999.0,18.81
-999,-999,-999,18.21,16.38,17.43320120679598,-999.0,-999.0,18.05
-999,-999,-999,22.47,18.33,17.242554943374156,-999.0,-999.0,18.17
-999,-999,-999,20.6,18.55,17.381083483938713,-999.0,-999.0,17.74
-999,-999,-999,23.46,19.18,17.991397672874264,-999.0,-999.0,17.77
-999,-999,-999,20.0,18.94,17.711964077687846,-999.0,-999.0,17.21
-999,-999,-999,21.18,18.74,17.565090389554243,-999.0,-999.0,16.6
-999,-999,-999,22.25,17.27,17.999101529112124,-999.0,-999.0,17.08
-999,-999,-999,22.79,16.07,18.201158097134176,-999.0,-999.0,18.02
-999,-999,-999,18.48,17.49,17.05495767410816,-999.0,-999.0,17.42
-999,-999,-999,20.03,18.79,16.513826024406406,-999.0,-999.0,17.29
-999,-999,-999,19.57,19.09,16.447767595043793,-999.0,-999.0,17.37
-999,-999,-999,19.03,18.31,16.3438726656802,-999.0,-999.0,16.41
-999,-999,-999,23.68,17.93,17.749878763420845,-999.0,-999.0,16.32
-999,-999,-999,20.77,17.78,18.22076739695311,-999.0,-999.0,15.8
-999,-999,-999,17.25,16.74,16.8176473430482,-999.0,-999.0,15.77
-999,-999,-999,21.42,17.06,16.949256071838576,-999.0,-999.0,16.13
-999,-999,-999,23.63,18.75,18.27135824283744,-999.0,-999.0,16.45
-999,-999,-999,21.26,16.03,18.525706431597204,-999.0,-999.0,15.41
-999,-999,-999,15.96,18.48,16.70809060707785,-999.0,-999.0,15.13
-999,-999,-999,17.84,16.44,15.758797926329976,-999.0,-999.0,15.19
-999,-999,-999,21.14,17.97,16.76045813255045,-999.0,-999.0,15.4
-999,-999,-999,17.0,15.13,16.551511715313715,-999.0,-999.0,14.4
-999,-999,-999,19.1,17.01,16.556186377298577,-999.0,-999.0,14.1
-999,-999,-999,19.56,15.57,17.05032327835675,-999.0,-999.0,14.41
-999,-999,-999,15.96,14.77,16.167589071368408,-999.0,-999.0,14.06
-999,-999,-999,17.49,16.29,15.700262479413716,-999.0,-999.0,14.16
-999,-999,-999,10.93,16.96,13.709175651890348,-999.0,-999.0,14.18
-999,-999,-999,15.16,14.98,13.208170898378352,-999.0,-999.0,13.93
-999,-999,-999,16.5,14.21,14.065499892132937,-999.0,-999.0,15.07
-999,-999,-999,14.31,15.49,13.943644862772292,-999.0,-999.0,14.06
-999,-999,-999,19.86,15.37,15.390850117884334,-999.0,-999.0,13.93
-999,-999,-999,13.53,15.89,14.86292400774064,-999.0,-999.0,14.01
-999,-999,-999,15.31,16.16,14.214297012131814,-999.0,-999.0,13.1
-999,-999,-999,16.24,15.03,14.5365466810459,-999.0,-999.0,14.1
-999,-999,-999,18.66,16.81,15.635252704085907,-999.0,-999.0,13.27
-999,-999,-999,12.7,15.05,14.54876509772353,-999.0,-999.0,13.6
-999,-999,-999,17.69,14.35,14.79599086158615,-999.0,-999.0,12.68
-999,-999,-999,15.18,12.96,15.182504967398586,-999.0,-999.0,12.45
-999,-999,-999,12.99,14.18,13.917415538997364,-999.0,-999.0,13.39
-999,-999,-999,15.67,13.97,13.902318419739363,-999.0,-999.0,12.99
-999,-999,-999,14.93,15.14,14.347235138552993,-999.0,-999.0,12.33
-999,-999,-999,13.13,14.51,13.83764979077462,-999.0,-999.0,12.24
-999,-999,-999,14.26,12.73,13.479633692874112,-999.0,-999.0,13.26
-999,-999,-999,13.15,13.95,13.339464819801359,-999.0,-999.0,11.96
-999,-999,-999,13.94,14.31,13.153634565746113,-999.0,-999.0,13.6
-999,-999,-999,14.83,15.03,13.673666164212952,-999.0,-999.0,11.88
-999,-999,-999,16.47,14.26,14.627400272718129,-999.0,-999.0,12.54
-999,-999,-999,10.62,14.0,13.359111262404017,-999.0,-999.0,11.93
-999,-999,-999,17.16,13.16,13.913854283920484,-999.0,-999.0,12.36
-999,-999,-999,8.79,13.35,12.693848461199464,-999.0,-999.0,11.69
-999,-999,-999,12.18,14.07,11.773769058148812,-999.0,-999.0,11.78
-999,-999,-999,13.46,11.35,12.558420672566163,-999.0,-999.0,11.81
-999,-999,-999,12.65,12.2,12.889326882980255,-999.0,-999.0,11.33
-999,-999,-999,10.64,11.64,12.052892127362522,-999.0,-999.0,12.11
-999,-999,-999,11.27,12.65,11.610105126811622,-999.0,-999.0,11.38
-999,-999,-999,10.5,13.37,11.389689026654171,-999.0,-999.0,11.44
-999,-999,-999,10.11,11.4,11.067828211241936,-999.0,-999.0,11.1
-999,-999,-999,12.8,9.47,11.895145856041797,-999.0,-999.0,10.72
-999,-999,-999,11.62,11.31,12.254181864294553,-999.0,-999.0,11.3
-999,-999,-999,9.32,12.5,10.855560670016281,-999.0,-999.0,13.68
-999,-999,-999,12.31,11.99,10.991678832882487,-999.0,-999.0,11.78
-999,-999,-999,10.94,11.74,11.471415981257005,-999.0,-999.0,11.25
-999,-999,-999,11.76,10.9,11.707350332478802,-999.0,-999.0,11.1
-999,-999,-999,11.21,9.76,11.75863959577719,-999.0,-999.0,11.2
-999,-999,-999,8.1,11.42,10.536755632521695,-999.0,-999.0,11.47
-999,-999,-999,8.45,9.93,9.694196149612019,-999.0,-999.0,10.68
-999,-999,-999,10.89,12.81,10.187991954315558,-999.0,-999.0,11.85
-999,-999,-999,10.43,11.06,10.626638287581072,-999.0,-999.0,11.51
-999,-999,-999,8.99,-999.0,10.2245665457657,-999.0,-999.0,11.49
-999,-999,-999,9.09,9.61,9.854645724885806,-999.0,-999.0,11.29
-999,-999,-999,11.23,10.0,10.534448856619777,-999.0,-999.0,11.04
-999,-999,-999,7.32,9.72,9.83087922378898,-999.0,-999.0,11.42
-999,-999,-999,9.42,10.94,9.46281487712851,-999.0,-999.0,11.35
-999,-999,-999,7.75,9.88,9.289196926475313,-999.0,-999.0,10.84
-999,-999,-999,7.55,8.83,8.870096265436148,-999.0,-999.0,10.75
-999,-999,-999,10.02,11.32,9.485759408832376,-999.0,-999.0,11.05
-999,-999,-999,9.31,9.35,9.736292543728517,-999.0,-999.0,12.17
-999,-999,-999,9.12,9.94,9.763108784777362,-999.0,-999.0,10.55
-999,-999,-999,9.95,8.43,10.193160500596141,-999.0,-999.0,10.5
-999,-999,-999,7.22,9.28,9.467166726771186,-999.0,-999.0,11.12
-999,-999,-999,8.39,9.1,8.990015414760018,-999.0,-999.0,11.07
-999,-999,-999,6.25,6.77,8.329427366550483,-999.0,-999.0,11.16
-999,-999,-999,7.37,10.55,8.02082260643996,-999.0,-999.0,11.22
-999,-999,-999,6.31,9.7,7.8092820616159155,-999.0,-999.0,11.01
-999,-999,-999,6.62,7.89,7.462201861699682,-999.0,-999.0,12.25
-999,-999,-999,7.47,7.07,7.817872327243376,-999.0,-999.0,10.62
-999,-999,-999,4.5,8.4,7.203545175443314,-999.0,-999.0,10.86
-999,-999,-999,10.19,8.02,8.245085220839506,-999.0,-999.0,11.19
-999,-999,-999,3.85,8.17,7.655604224820431,-999.0,-999.0,10.72
-999,-999,-999,3.31,7.89,5.914321849730429,-999.0,-999.0,11.24
-999,-999,-999,7.92,8.09,6.556712647957575,-999.0,-999.0,12.66
-999,-999,-999,7.06,-999.0,7.466286320136207,-999.0,-999.0,11.42
-999,-999,-999,6.6,7.92,7.51978347232916,-999.0,-999.0,11.59
-999,-999,-999,6.49,6.19,7.465203913562188,-999.0,-999.0,11.05
-999,-999,-999,5.09,8.49,6.956060476094996,-999.0,-999.0,11.31
-999,-999,-999,3.2,8.66,5.813432828728465,-999.0,-999.0,11.46
-999,-999,-999,5.04,10.07,5.640197259309358,-999.0,-999.0,11.55
-999,-999,-999,3.42,5.69,5.2813393320809086,-999.0,-999.0,12.66
-999,-999,-999,6.62,6.95,5.879895893345375,-999.0,-999.0,12.15
-999,-999,-999,4.27,4.52,6.056945007820049,-999.0,-999.0,11.47
-999,-999,-999,2.81,7.06,5.123816325993671,-999.0,-999.0,12.1
-999,-999,-999,3.72,5.86,4.757841628769138,-999.0,-999.0,12.32
-999,-999,-999,5.1,8.23,5.1989627452870995,-999.0,-999.0,12.89
-999,-999,-999,3.05,5.44,4.853600289982622,-999.0,-999.0,13.4
-999,-999,-999,2.45,4.43,4.260293672878759,-999.0,-999.0,11.88
-999,-999,-999,4.5,5.55,4.700150762431394,-999.0,-999.0,12.04
-999,-999,-999,4.42,3.96,5.2296343120338795,-999.0,-999.0,11.99
-999,-999,-999,2.84,6.6,4.8194002454181355,-999.0,-999.0,12.44
-999,-999,-999,2.83,3.69,4.294719208135069,-999.0,-999.0,12.9
-999,-999,-999,4.17,5.7,4.488011571036357,-999.0,-999.0,13.37
-999,-999,-999,0.74,3.51,3.721506687925649,-999.0,-999.0,12.8
-999,-999,-999,0.76,5.19,2.8361682610417036,-999.0,-999.0,12.79
-999,-999,-999,2.07,7.07,2.9557279500680003,-999.0,-999.0,13.12
-999,-999,-999,3.03,5.71,3.578196823077077,-999.0,-999.0,12.8
-999,-999,-999,4.02,4.41,4.099821375714479,-999.0,-999.0,15.09
-999,-999,-999,6.3,-999.0,5.28863953665153,-999.0,-999.0,12.81
-999,-999,-999,5.01,5.15,5.761971264952354,-999.0,-999.0,13.57
-999,-999,-999,2.94,5.53,4.777688457552006,-999.0,-999.0,15.34
-999,-999,-999,3.18,3.63,4.209006757879614,-999.0,-999.0,13.71
