par_1,par_2,par_3,par_4,par_5,par_6,par_7,par_8,eff_index
9.255831325484193,0.3086618175821765,0.8893308869094292,0.23688107012459442,0.7305305013951413,2.227750690945033,0.5782311441734254,0.8927963871638438,0.10504073957731797
3.490043632253263,0.9720444198985151,0.9935259570408203,0.33641215700237304,0.7113606164526185,0.494238465650988,0.283497626803049,0.9101263849806358,0.6879725969131444
6.407316425535177,0.817739626398446,0.9764218075222216,0.417532731732022,0.6776748940588398,0.969874330761384,0.35086684198148543,0.42380420491618864,0.7903755373296589
7.542529592146211,0.6402834413786972,0.8389245868597524,0.4621924836678428,0.8378288067528101,3.8755873333742263,0.6553553828706392,0.703400285111739,0.8269047396892544
6.459454146520786,0.9652271389643987,0.7016679441657371,0.38009951471194214,0.8248262455797855,3.903582508891572,0.9936322902344263,0.7423869119485049,0.42763416320387837
4.642287895105987,0.8491757438813892,0.5458249361806461,0.653058921496777,0.6699668142031128,1.068811794944195,0.607801172504069,0.7660005359302899,0.8088921346180853
6.768203755989854,0.8027024804786691,0.9610497634387837,0.429565179530495,0.6200510077780527,4.239463148742643,0.5468874025547346,0.9392081776243383,0.8277530321606954
9.268543710041147,0.6403936103973389,0.7609399157612062,0.1792614993021922,0.6375857605216312,3.2519680222983145,0.649450700339316,0.7171933744804576,0.7619122123194902
5.068732630212837,0.5492163743916558,0.35608530843370767,0.23985872831083313,0.519297717200708,2.8346588916863,0.19631850067945483,0.7320688942903459,0.553774132751373
9.36911869122355,0.82250546388768,0.9132812968510187,0.09368900548932613,0.4318482073777459,3.9144952997834705,0.7526052873393676,0.6461686885175001,0.6500726698225066
4.692201014434146,0.8293039609056158,0.2787639427467357,0.6564783930948197,0.6109591058776864,0.9635054785882606,0.4123228354290212,0.7716496016328251,0.05966792024133072
5.824286778433068,0.753748927227384,0.8220620238488652,0.2619941004962802,0.5891370361866275,7.598829223917297,0.7193983475405085,0.6653463071605281,0.6011708330327963
7.158709755642409,0.5681225562317631,0.8002252476650557,0.5461819030640859,0.2970798221478189,2.34891573695597,0.25801815145456175,0.7406614735365201,0.5353859247536579
8.432049242013438,0.8553505048371989,0.8625305473084722,0.650848993598689,0.7737576361636604,0.5642303827540527,0.13153636159271032,0.9242131609145846,0.7409977116594166
5.074519134275166,0.9293589754988274,0.8223215556133157,0.5810451121069613,0.6135411738760275,1.212839282261502,0.2981951126862802,0.7482680809388759,0.8749651050018765
6.819061631114616,0.6147933139426276,0.893180062323217,0.3666314928776814,0.529995610541263,1.5393052525495392,0.5159807661338407,0.8499010925167831,0.5725553885604013
2.3096326397386138,0.9629296867117274,0.7529600524845675,0.3683317985103664,0.5029607574833614,1.5971441291988109,0.3808469685224589,0.7850689233258001,0.8980802087147612
4.410646209300993,0.5143259947963996,0.42231243229535764,0.2242894907195057,0.43054354198928013,7.404958901898124,0.527249334816316,0.79536478863578,0.846002472726375
2.6011388596671887,0.6654278340232959,0.3748304485843674,0.6432785297875041,0.24597906874042708,4.532391255956823,0.5763029797090122,0.7251395491828039,0.8262520667601864
3.097803068209591,0.777213833552184,0.3527235375084207,0.5027534073884329,0.602236461429684,4.385122360678312,0.5759636571463367,0.8474446975405963,0.7852904981138605
5.4780266568625695,0.9296106326772431,0.7166285962496852,0.5097594939900821,0.608625272432569,3.0360060174685435,0.13374381478874703,0.7668560811269607,0.6876866715811597
4.493215703652302,0.559766382965942,0.5900629466632481,0.21256699632837645,0.8115840545080781,2.391187980064335,0.226412666369639,0.963247349729722,0.2619147191301635
3.3776398234594933,0.7437390136905202,0.6702625040655481,0.5680016405003621,0.5736911590241867,0.9415330080545488,0.4098846169935581,0.7455109517781965,0.8196623016575462
2.6522284014617545,0.9124125524936201,0.6288367625307281,0.33059681712623346,0.25913904194271997,0.33174424714479755,0.7091712406158004,0.7065645376310014,0.9153552868924097
3.5639820124188106,0.7863461328544025,0.7169561724737902,0.6325280858713476,0.1655948452784748,8.979448225471367,0.5641959781763105,0.7447228900054585,0.7289087767309358
0.486947079070708,0.9700224822255415,0.6455485846070442,0.5146253461201513,0.39749811226499604,1.5066486952557319,0.4278957197889166,0.7411647814035256,0.897660989807965
7.088546978599863,0.8622993533113581,0.7911846060732444,0.13519729493548083,0.6770378118139202,0.40489750802281277,0.7526505640035229,0.7188374447060105,0.7780672762288895
4.413905214247606,0.5058753348540008,0.5205398049555447,0.24015154432512845,0.5608301867810571,0.8557102908812655,0.47530999489890663,0.5896023526977852,0.8182993740401845
6.631655257509255,0.8028169217306615,0.6904025141633177,0.669967495831872,0.25978543716862745,0.3440324685269556,0.21870072635610138,0.7084788567762174,0.7742149322349217
2.02064222014928,0.7519129108034524,0.18297996749117135,0.5631499577699934,0.17524402246733262,0.7280718779652,0.3798204525283826,0.8821066668965977,0.8375467122400315
2.7040277929135446,0.6921338796424494,0.3647511442481669,0.5426672418480254,0.9392367499095358,3.5088902522496577,0.945930002187035,0.731063846633652,0.5031372573350361
3.571231558314076,0.8410927987550966,0.32726292736827256,0.7658419016879217,0.36486325296556044,5.746532107945031,0.8399214507193057,0.8229968571389754,0.05031005162895863
1.5781827980541996,0.9415403738313677,0.807909894701748,0.29203568155359794,0.41159483599398294,1.0272994767330659,0.6526734182803839,0.6966773299270255,0.8648308302032961
5.473271991311311,0.9228250938190083,0.6408481835915346,0.1285514691103185,0.4083607329748954,0.9476175416937858,0.5120075562694391,0.720859855547685,0.7372183284431035
0.4074466960075971,0.9674115310715868,0.49977076191972913,0.3945965512204259,0.23637961173225136,1.840740653099463,0.4723066244034473,0.6715182866895736,0.83681798401654
3.463658528195364,0.867998436267116,0.6875979020245576,0.1291998731686692,0.36984216391413444,5.093576277179909,0.5246905859797062,0.6934285776838215,0.8814232171225209
1.8987102123852733,0.8313414101116312,0.37054528285040167,0.43075700662365624,0.7788780473679612,0.30077755204595125,0.6862033426942679,0.8822795751092494,0.8756857799282933
2.604482546281356,0.9774656153006124,0.6313930564329522,0.7131831737188875,0.4975629751162886,1.6016586491615403,0.5524609294614476,0.7185653108435235,0.8890750078176655
1.8595278937557356,0.7204339008849396,0.6284223902755868,0.3756323468126512,0.2420410184854245,0.5312672270592991,0.330942025591096,0.4814141302176009,0.9144059864733971
8.308134099777096,0.3639018469061226,0.3374370204741417,0.26294903194824004,0.5672211594333175,4.289891149559338,0.5593231832071581,0.7241032297478411,0.6638990064338025
4.8676019791720595,0.7260765837751137,0.5782616246394865,0.19857240450581465,0.21625650215080539,1.5743928516977617,0.2222338841335153,0.7080327778260204,0.8009909186365008
3.6419478205274602,0.9698914693223044,0.6934453154631717,0.0486331922498317,0.3995572460637276,1.1622377415076435,0.6049299982130881,0.7721581193626919,0.9146531821037509
3.2962920731673204,0.7685942245831339,0.15895177370690755,0.19543266110588015,0.07469437369197163,0.7581718054164872,0.47284338980605445,0.7925330146132599,0.29641197141879805
1.471970812946923,0.8159293333675816,0.8839949128792992,0.10754724077807931,0.6072178356524451,0.006515524430587227,0.7704785647433074,0.7133126472769135,0.5455873990821096
1.7539524284925156,0.9572248162146759,0.5591194854215434,0.5830391740691294,0.4893441204813048,1.481669712411483,0.4764387752692971,0.7204482183538977,0.8942826063148694
2.004125339298916,0.9525453794887291,0.6356760121209,0.3307199361061423,0.2886660830124072,3.7298459934710846,0.25215209955705425,0.7525828046616512,0.8151054534689821
8.56747263093661,0.7331223671555289,0.8544856523084494,0.2630909537977481,0.34728335197390464,4.814150569903549,0.6348404984473975,0.709296706671074,0.8514438193771298
3.168847029578107,0.8468478076245488,0.857772867158616,0.26279805523045935,0.4076071898009517,2.5365430429787645,0.41090618470747386,0.6484423270802705,0.8717177492912935
4.6642657805531815,0.8231173140338132,0.65364377856784,0.4666008274514723,0.36708839476084754,0.33565257874019355,0.7372675058427423,0.7297911522077992,0.866265488743143
2.369874196171919,0.930165362122004,0.35370902015779776,0.5164480871652821,0.1975900197402587,0.5070015249844686,0.8064243139571141,0.7516042960214713,0.5975224760290321
0.21024543587567024,0.8898506257883763,0.5797630623489453,0.14686758243722203,0.1320480460442106,0.9914630062157835,0.4548814594139892,0.7154795965037827,0.8604596637079436
1.7990472575624747,0.9312414358869373,0.619360704818427,0.298982629308861,0.4225437155861704,1.15067846350208,0.47275817211078563,0.6772193060945784,0.9267645299351784
2.895740669706597,0.8758357511629877,0.6318321028935601,0.27349679785222253,0.2415279905502789,0.5668424252760678,0.41875259498859013,0.5931661718425343,0.8895255130376549
3.2885379252424567,0.43705698414398186,0.5192656912128918,0.39328778110200535,0.7179559324993025,0.6330450691087711,0.5161624329074387,0.6285194105670356,0.5161709121019586
1.2672556649262168,0.597753989571713,0.47719935687117176,0.2791790665675677,0.2720244660448118,1.98245015054425,0.7724264258198805,0.6037704332402802,0.6221823526794827
1.5261775396565733,0.7972308800553846,0.7671027229497668,0.14200897699470816,0.6275803497522453,0.557569879035871,0.25850970143835905,0.6937578810138064,0.6813652208121586
1.871450648207849,0.9340742080054125,0.30724904107827367,0.3212978151165369,0.6350832111311204,3.2714726567896983,0.45944062422856696,0.8205873477345433,0.5670611352906108
9.30840648802309,0.7899118964745717,0.6722916931672388,0.5142218136343152,0.4077227681480988,5.301900891405908,0.42628476035282103,0.673591934014393,0.30489740616443683
0.6083809039388743,0.8343500127699397,0.6140590704944546,0.4836550303206024,0.4375188018277932,0.7510541099305421,0.25621751924341696,0.6672344742384331,0.8339506637687468
4.848702820609766,0.9328109921901495,0.6117331999049888,0.25273718838186277,0.4527199745512795,6.8226787017084,0.5184185153843854,0.8085046777905931,0.6882294206719656
1.8856693282937886,0.9534209732802343,0.6113012377293103,0.17980380065197923,0.5776427118091074,3.54081661316082,0.33275066890405225,0.6493454266311555,0.7672930850070458
3.6755265732167115,0.5034731925502929,0.6646013702465386,0.9043616214988064,0.5935026334657276,4.221534992337852,0.3226653634661343,0.28452031674115263,0.5298215373965782
2.3148090002030477,0.7155154872049576,0.34437855076874835,0.5736415717029407,0.8984167309841757,7.4841741120378025,0.3114674876939756,0.7032856002882306,0.33099604798310434
3.032649784471497,0.9680292996299137,0.7755244454155681,0.4629129068714025,0.8876122956160977,1.2298379734669522,0.4544294211994696,0.6448701520818919,0.9074746940783482
1.0392466019059619,0.7145604385657083,0.5974205997172836,0.28355227707400876,0.24568217639177942,1.5332495278101652,0.3981717990105377,0.7026327587853264,0.6680267843875057
3.139745771108215,0.6256207744338198,0.7060915308558423,0.19458856670303565,0.8795916723253994,1.6699802879967711,0.37690977724703895,0.6597034305765208,0.6979032090261139
9.79537620204894,0.5600311394990275,0.8002765777206411,0.2991632523073324,0.33341149336337883,5.08845789552736,0.7200100508978714,0.6864436659206189,0.5900586190309323
3.0671935688579426,0.8065886927913299,0.6083480930355254,0.22683226630657116,0.4159459130778807,2.4171893925055152,0.43113697777715043,0.6984185736990304,0.9344988424480878
4.250294873325059,0.680676565810333,0.860559417562346,0.3181567743321454,0.4484891341807869,0.858481203217379,0.48172459676289797,0.6790311657575993,0.6611156468297598
0.47276540928773514,0.8479395320676647,0.8765242825756703,0.5650623916819517,0.6738539356554762,5.055797066411845,0.4378229214439218,0.8221707088266547,0.486425482084225
1.8571563059458076,0.9240887371102462,0.6124104228820407,0.28577974247401006,0.29419053480873425,3.507184824646131,0.38578385228180684,0.7044643493245455,0.872303247231149
1.2902133218623029,0.8861619399047496,0.6563202113517943,0.1437437400543148,0.2135855794250675,1.5180025761392397,0.4916140476545347,0.7078283741513363,0.8941912906486003
4.506349583459656,0.6876749602061453,0.836859510975171,0.3072770919805812,0.01617357994389701,5.27874028930817,0.5635326229118434,0.6526580740669934,0.8359357233559711
