Year,Month,Day,Tair,Twat_obs,Twat_mod,Twat_obs_agg,Twat_mod_agg,Q
-999,-999,-999,26.98,20.55,19.436652691961317,-999.0,-999.0,23.32
-999,-999,-999,26.89,-999.0,19.53306997173908,-999.0,-999.0,23.17
-999,-999,-999,33.48,19.72,21.322840818166814,-999.0,-999.0,23.41
-999,-999,-999,26.82,19.45,20.424499459893674,-999.0,-999.0,25.52
-999,-999,-999,27.86,19.09,19.910242523510835,-999.0,-999.0,22.59
-999,-999,-999,27.39,19.84,20.167912953982114,-999.0,-999.0,21.98
-999,-999,-999,26.69,19.61,20.015095784207848,-999.0,-999.0,22.02
-999,-999,-999,24.65,19.42,19.417769100106597,-999.0,-999.0,21.27
-999,-999,-999,26.69,19.03,19.55369853427671,-999.0,-999.0,21.39
-999,-999,-999,23.51,20.05,18.972704115444333,-999.0,-999.0,21.33
-999,-999,-999,24.47,21.34,18.630546577112803,-999.0,-999.0,21.11
-999,-999,-999,23.86,19.79,18.474190688627782,-999.0,-999.0,21.25
-999,-999,-999,24.87,20.6,18.70380571357017,-999.0,-999.0,20.66
-999,-999,-999,29.21,18.17,20.018679182444007,-999.0,-999.0,21.58
-999,-999,-999,20.73,19.68,18.70772255388565,-999.0,-999.0,20.66
-999,-999,-999,25.7,18.37,18.571730652051826,-999.0,-999.0,20.48
-999,-999,-999,20.97,17.94,17.987204718030373,-999.0,-999.0,20.16
-999,-999,-999,23.12,18.63,17.706894700593825,-999.0,-999.0,20.22
-999,-999,-999,26.11,20.5,18.739210164686828,-999.0,-999.0,20.48
-999,-999,-999,23.92,20.21,19.037221428233075,-999.0,-999.0,19.45
-999,-999,-999,21.49,19.44,18.187600420609492,-999.0,-999.0,19.35
-999,-999,-999,22.07,17.6,17.71185259781429,-999.0,-999.0,19.32
-999,-999,-999,24.72,18.88,18.52223248462499,-999.0,-999.0,18.8
-999,-999,-999,21.75,19.31,18.361266549079634,-999.0,-999.0,18.78
-999,-999,-999,23.49,19.12,18.33684330818186,-999.0,-999.0,18.74
-999,-999,-999,22.99,17.03,18.32669048988891,-999.0,-999.0,19.33
-999,-999,-999,21.44,17.91,17.819393820822164,-999.0,-999.0,18.75
-999,-999,-999,26.87,18.66,19.102077573164934,-999.0,-999.0,18.55
-999,-999,-999,23.69,19.19,19.379785328904408,-999.0,-999.0,18.81
-999,-999,-999,18.21,16.38,17.43240646521885,-999.0,-999.0,18.05
-999,-999,-999,22.47,18.33,17.241805492525156,-999.0,-999.0,18.17
-999,-999,-999,20.6,18.55,17.38032568358837,-999.0,-999.0,17.74
-999,-999,-999,23.46,19.18,17.99062868362531,-999.0,-999.0,17.77
-999,-999,-999,20.0,18.94,17.711191087605002,-999.0,-999.0,17.21
-999,-999,-999,21.18,18.74,17.56434070922019,-999.0,-999.0,16.6
-999,-999,-999,22.25,17.27,17.998337191268842,-999.0,-999.0,17.08
-999,-999,-999,22.79,16.07,18.20036715217369,-999.0,-999.0,18.02
-999,-999,-999,18.48,17.49,17.054189568510992,-999.0,-999.0,17.42
-999,-999,-999,20.03,18.79,16.51309783939311,-999.0,-999.0,17.29
-999,-999,-999,19.57,19.09,16.447043365077366,-999.0,-999.0,17.37
-999,-999,-999,19.03,18.31,16.343161573045425,-999.0,-999.0,16.41
-999,-999,-999,23.68,17.93,17.7491381366851,-999.0,-999.0,16.32
-999,-999,-999,20.77,17.78,18.21999322947111,-999.0,-999.0,15.8
-999,-999,-999,17.25,16.74,16.81691317999884,-999.0,-999.0,15.77
-999,-999,-999,21.42,17.06,16.9485368596358,-999.0,-999.0,16.13
-999,-999,-999,23.63,18.75,18.270585309699772,-999.0,-999.0,16.45
-999,-999,-999,21.26,16.03,18.5249130102584,-999.0,-999.0,15.41
-999,-999,-999,15.96,18.48,16.70735415052103,-999.0,-999.0,15.13
-999,-999,-999,17.84,16.44,15.758119180898367,-999.0,-999.0,15.19
-999,-999,-999,21.14,17.97,16.7597578598137,-999.0,-999.0,15.4
-999,-999,-999,17.0,15.13,16.55080887896136,-999.0,-999.0,14.4
-999,-999,-999,19.1,17.01,16.55550277873394,-999.0,-999.0,14.1
-999,-999,-999,19.56,15.57,17.049621893860703,-999.0,-999.0,14.41
-999,-999,-999,15.96,14.77,16.166905888280247,-999.0,-999.0,14.06
-999,-999,-999,17.49,16.29,15.699606269356668,-999.0,-999.0,14.16
-999,-999,-999,10.93,16.96,13.70857111133901,-999.0,-999.0,14.18
-999,-999,-999,15.16,14.98,13.207613998828103,-999.0,-999.0,13.93
-999,-999,-999,16.5,14.21,14.064908428518569,-999.0,-999.0,15.07
-999,-999,-999,14.31,15.49,13.94304735104679,-999.0,-999.0,14.06
-999,-999,-999,19.86,15.37,15.390224072305037,-999.0,-999.0,13.93
-999,-999,-999,13.53,15.89,14.862285719945865,-999.0,-999.0,14.01
-999,-999,-999,15.31,16.16,14.213699126687535,-999.0,-999.0,13.1
-999,-999,-999,16.24,15.03,14.535937848890585,-999.0,-999.0,14.1
-999,-999,-999,18.66,16.81,15.634613201215883,-999.0,-999.0,13.27
-999,-999,-999,12.7,15.05,14.54813759045593,-999.0,-999.0,13.6
-999,-999,-999,17.69,14.35,14.79538388444324,-999.0,-999.0,12.68
-999,-999,-999,15.18,12.96,15.18188660164908,-999.0,-999.0,12.45
-999,-999,-999,12.99,14.18,13.91682333066162,-999.0,-999.0,13.39
-999,-999,-999,15.67,13.97,13.901736656737663,-999.0,-999.0,12.99
-999,-999,-999,14.93,15.14,14.346645144787736,-999.0,-999.0,12.33
-999,-999,-999,13.13,14.51,13.837076780527477,-999.0,-999.0,12.24
-999,-999,-999,14.26,12.73,13.479066837892203,-999.0,-999.0,13.26
-999,-999,-999,13.15,13.95,13.338906978072066,-999.0,-999.0,11.96
-999,-999,-999,13.94,14.31,13.153074456144672,-999.0,-999.0,13.6
-999,-999,-999,14.83,15.03,13.673098752507105,-999.0,-999.0,11.88
-999,-999,-999,16.47,14.26,14.626805431230876,-999.0,-999.0,12.54
-999,-999,-999,10.62,14.0,13.358540656136343,-999.0,-999.0,11.93
-999,-999,-999,17.16,13.16,13.913286906727402,-999.0,-999.0,12.36
-999,-999,-999,8.79,13.35,12.693300887115516,-999.0,-999.0,11.69
-999,-999,-999,12.18,14.07,11.773270636104536,-999.0,-999.0,11.78
-999,-999,-999,13.46,11.35,12.557904566607965,-999.0,-999.0,11.81
-999,-999,-999,12.65,12.2,12.888800375348548,-999.0,-999.0,11.33
-999,-999,-999,10.64,11.64,12.05237908441779,-999.0,-999.0,12.11
-999,-999,-999,11.27,12.65,11.60961271976397,-999.0,-999.0,11.38
-999,-999,-999,10.5,13.37,11.389207689165382,-999.0,-999.0,11.44
-999,-999,-999,10.11,11.4,11.067361941990848,-999.0,-999.0,11.1
-999,-999,-999,12.8,9.47,11.89466873611226,-999.0,-999.0,10.72
-999,-999,-999,11.62,11.31,12.253683671551519,-999.0,-999.0,11.3
-999,-999,-999,9.32,12.5,10.855065439790877,-999.0,-999.0,13.68
-999,-999,-999,12.31,11.99,10.991190265480114,-999.0,-999.0,11.78
-999,-999,-999,10.94,11.74,11.470923126457995,-999.0,-999.0,11.25
-999,-999,-999,11.76,10.9,11.706859021476768,-999.0,-999.0,11.1
-999,-999,-999,11.21,9.76,11.75814527026136,-999.0,-999.0,11.2
-999,-999,-999,8.1,11.42,10.536287851546636,-999.0,-999.0,11.47
-999,-999,-999,8.45,9.93,9.693766755316279,-999.0,-999.0,10.68
-999,-999,-999,10.89,12.81,10.187550660196518,-999.0,-999.0,11.85
-999,-999,-999,10.43,11.06,10.626174658155751,-999.0,-999.0,11.51
-999,-999,-999,8.99,-999.0,10.224109392916345,-999.0,-999.0,11.49
-999,-999,-999,9.09,9.61,9.854203404606956,-999.0,-999.0,11.29
-999,-999,-999,11.23,10.0,10.533995651688858,-999.0,-999.0,11.04
-999,-999,-999,7.32,9.72,9.830433757493681,-999.0,-999.0,11.42
-999,-999,-999,9.42,10.94,9.462386512632463,-999.0,-999.0,11.35
-999,-999,-999,7.75,9.88,9.28877640640331,-999.0,-999.0,10.84
-999,-999,-999,7.55,8.83,8.86969460510867,-999.0,-999.0,10.75
-999,-999,-999,10.02,11.32,9.485344646117959,-999.0,-999.0,11.05
-999,-999,-999,9.31,9.35,9.735850351530601,-999.0,-999.0,12.17
-999,-999,-999,9.12,9.94,9.762669735847652,-999.0,-999.0,10.55
-999,-999,-999,9.95,8.43,10.192720604929605,-999.0,-999.0,10.5
-999,-999,-999,7.22,9.28,9.46673746461449,-999.0,-999.0,11.12
-999,-999,-999,8.39,9.1,8.98960209724196,-999.0,-999.0,11.07
-999,-999,-999,6.25,6.77,8.32902981970375,-999.0,-999.0,11.16
-999,-999,-999,7.37,10.55,8.020439257907242,-999.0,-999.0,11.22
-999,-999,-999,6.31,9.7,7.80890579018684,-999.0,-999.0,11.01
-999,-999,-999,6.62,7.89,7.461828577213361,-999.0,-999.0,12.25
-999,-999,-999,7.47,7.07,7.817497080037634,-999.0,-999.0,10.62
-999,-999,-999,4.5,8.4,7.203188121152247,-999.0,-999.0,10.86
-999,-999,-999,10.19,8.02,8.244709085927093,-999.0,-999.0,11.19
-999,-999,-999,3.85,8.17,7.655229100033802,-999.0,-999.0,10.72
-999,-999,-999,3.31,7.89,5.914000222733359,-999.0,-999.0,11.24
-999,-999,-999,7.92,8.09,6.556375680737442,-999.0,-999.0,12.66
-999,-999,-999,7.06,-999.0,7.46591502061655,-999.0,-999.0,11.42
-999,-999,-999,6.6,7.92,7.519408026682845,-999.0,-999.0,11.59
-999,-999,-999,6.49,6.19,7.464833387501567,-999.0,-999.0,11.05
-999,-999,-999,5.09,8.49,6.9557040714513905,-999.0,-999.0,11.31
-999,-999,-999,3.2,8.66,5.813108748886394,-999.0,-999.0,11.46
-999,-999,-999,5.04,10.07,5.639887484461327,-999.0,-999.0,11.55
-999,-999,-999,3.42,5.69,5.2810299424635705,-999.0,-999.0,12.66
-999,-999,-999,6.62,6.95,5.879574842623663,-999.0,-999.0,12.15
-999,-999,-999,4.27,4.52,6.056615031042132,-999.0,-999.0,11.47
-999,-999,-999,2.81,7.06,5.12351147782829,-999.0,-999.0,12.1
-999,-999,-999,3.72,5.86,4.757551841438859,-999.0,-999.0,12.32
-999,-999,-999,5.1,8.23,5.198658891678933,-999.0,-999.0,12.89
-999,-999,-999,3.05,5.44,4.8532932875399055,-999.0,-999.0,13.4
-999,-999,-999,2.45,4.43,4.260013188321545,-999.0,-999.0,11.88
-999,-999,-999,4.5,5.55,4.699870554893725,-999.0,-999.0,12.04
-999,-999,-999,4.42,3.96,5.229336732163225,-999.0,-999.0,11.99
-999,-999,-999,2.84,6.6,4.819106771874136,-999.0,-999.0,12.44
-999,-999,-999,2.83,3.69,4.294439970537017,-999.0,-999.0,12.9
-999,-999,-999,4.17,5.7,4.487726996126423,-999.0,-999.0,13.37
-999,-999,-999,0.74,3.51,3.7212384831035465,-999.0,-999.0,12.8
-999,-999,-999,0.76,5.19,2.8359374285192063,-999.0,-999.0,12.79
-999,-999,-999,2.07,7.07,2.9555022707085414,-999.0,-999.0,13.12
-999,-999,-999,3.03,5.71,3.5779543034541277,-999.0,-999.0,12.8
-999,-999,-999,4.02,4.41,4.0995486240406835,-999.0,-999.0,15.09
-999,-999,-999,6.3,-999.0,5.288331801610927,-999.0,-999.0,12.81
-999,-999,-999,5.01,5.15,5.761637330902343,-999.0,-999.0,13.57
-999,-999,-999,2.94,5.53,4.7773654943168005,-999.0,-999.0,15.34
-999,-999,-999,3.18,3.63,4.208712131956348,-999.0,-999.0,13.71
