Year,Month,Day,Tair,Twat_obs,Twat_mod,Twat_obs_agg,Twat_mod_agg,Q
-999,-999,-999,5.54,5.77,5.215119679668678,-999.0,-999.0,21.7
-999,-999,-999,3.32,-999.0,4.560178985641817,-999.0,-999.0,22.1
-999,-999,-999,4.98,4.52,4.5333324786278695,-999.0,-999.0,22.03
-999,-999,-999,5.65,4.32,4.936477971916682,-999.0,-999.0,22.53
-999,-999,-999,8.83,5.29,6.022023148319926,-999.0,-999.0,22.65
-999,-999,-999,7.56,5.96,6.374818475761841,-999.0,-999.0,23.44
-999,-999,-999,3.5,4.87,5.147659376551077,-999.0,-999.0,24.06
-999,-999,-999,7.83,6.23,5.429354651224327,-999.0,-999.0,24.31
-999,-999,-999,6.56,6.69,5.8210585534215955,-999.0,-999.0,23.23
-999,-999,-999,6.14,4.4,5.688378760629967,-999.0,-999.0,23.54
-999,-999,-999,8.88,4.55,6.3781814263106895,-999.0,-999.0,23.23
-999,-999,-999,9.88,5.33,7.218080542126092,-999.0,-999.0,23.64
-999,-999,-999,9.85,5.86,7.491718535948284,-999.0,-999.0,24.75
-999,-999,-999,6.48,5.11,6.577212332889656,-999.0,-999.0,25.54
-999,-999,-999,7.71,7.07,6.331334685117309,-999.0,-999.0,24.0
-999,-999,-999,9.16,6.22,6.863558514300425,-999.0,-999.0,24.36
-999,-999,-999,10.63,5.93,7.576655334331091,-999.0,-999.0,24.76
-999,-999,-999,7.89,4.54,7.211098575007415,-999.0,-999.0,25.09
-999,-999,-999,8.66,4.75,7.006280365157663,-999.0,-999.0,24.76
-999,-999,-999,7.0,6.44,6.583817710238151,-999.0,-999.0,25.49
-999,-999,-999,7.0,4.13,6.279484220539864,-999.0,-999.0,25.19
-999,-999,-999,11.2,7.37,7.324160027568765,-999.0,-999.0,25.55
-999,-999,-999,12.47,6.3,8.444653484737653,-999.0,-999.0,26.03
-999,-999,-999,9.8,9.8,8.226123943827792,-999.0,-999.0,25.87
-999,-999,-999,12.14,8.96,8.495996481936235,-999.0,-999.0,25.82
-999,-999,-999,11.05,6.58,8.569733432099582,-999.0,-999.0,26.11
-999,-999,-999,9.23,6.76,7.978438375057896,-999.0,-999.0,26.26
-999,-999,-999,11.43,7.97,8.193449592123777,-999.0,-999.0,26.28
-999,-999,-999,13.98,8.78,9.19848395373444,-999.0,-999.0,26.47
-999,-999,-999,11.02,5.55,8.882798272484083,-999.0,-999.0,27.96
-999,-999,-999,14.42,5.51,9.376570768924912,-999.0,-999.0,27.2
-999,-999,-999,6.25,6.79,7.855181093947464,-999.0,-999.0,26.88
-999,-999,-999,13.33,8.11,8.318052954024692,-999.0,-999.0,27.57
-999,-999,-999,12.06,8.13,8.969430780535616,-999.0,-999.0,27.13
-999,-999,-999,11.49,8.82,8.80436111449826,-999.0,-999.0,28.22
-999,-999,-999,12.47,6.67,8.97387546777754,-999.0,-999.0,27.75
-999,-999,-999,8.51,5.67,8.155574634640093,-999.0,-999.0,27.63
-999,-999,-999,12.25,8.97,8.44844693875654,-999.0,-999.0,28.06
-999,-999,-999,13.61,7.4,9.371172837914589,-999.0,-999.0,27.39
-999,-999,-999,16.05,6.33,10.44707084372861,-999.0,-999.0,27.63
-999,-999,-999,12.26,8.62,10.04290431751292,-999.0,-999.0,27.73
-999,-999,-999,11.89,9.39,9.371379301383493,-999.0,-999.0,28.37
-999,-999,-999,12.71,8.6,9.243174393884152,-999.0,-999.0,29.79
-999,-999,-999,15.75,8.39,9.977210997791675,-999.0,-999.0,30.58
-999,-999,-999,14.78,8.82,10.385744801473983,-999.0,-999.0,29.01
-999,-999,-999,13.27,8.74,10.091911183640507,-999.0,-999.0,29.03
-999,-999,-999,15.56,7.89,10.52901737608709,-999.0,-999.0,28.26
-999,-999,-999,14.94,8.65,10.753485586619046,-999.0,-999.0,28.72
-999,-999,-999,16.89,10.02,11.252106842317827,-999.0,-999.0,28.74
-999,-999,-999,13.75,9.95,10.802457013746043,-999.0,-999.0,28.9
-999,-999,-999,14.71,9.93,10.576921107411486,-999.0,-999.0,29.18
-999,-999,-999,14.78,8.9,10.651864815270702,-999.0,-999.0,29.15
-999,-999,-999,12.85,9.84,10.23992783865513,-999.0,-999.0,28.82
-999,-999,-999,16.57,7.98,10.80288136802877,-999.0,-999.0,30.0
-999,-999,-999,16.71,10.47,11.436358449021197,-999.0,-999.0,29.22
-999,-999,-999,16.4,11.86,11.538898026840418,-999.0,-999.0,29.84
-999,-999,-999,16.13,9.09,11.292437136087248,-999.0,-999.0,31.62
-999,-999,-999,13.97,10.11,10.805009320249605,-999.0,-999.0,29.51
-999,-999,-999,16.16,11.16,11.127892417109578,-999.0,-999.0,29.24
-999,-999,-999,16.52,12.22,11.51023672890966,-999.0,-999.0,29.9
-999,-999,-999,15.81,10.66,11.377926228045688,-999.0,-999.0,30.84
-999,-999,-999,17.29,10.55,11.536807132500861,-999.0,-999.0,31.84
-999,-999,-999,18.62,9.41,12.243926040817152,-999.0,-999.0,29.78
-999,-999,-999,21.79,11.62,13.39662510561536,-999.0,-999.0,30.59
-999,-999,-999,18.56,-999.0,13.251132276056866,-999.0,-999.0,30.16
-999,-999,-999,18.93,12.07,12.989984150697799,-999.0,-999.0,30.38
-999,-999,-999,18.46,11.91,12.548720491535054,-999.0,-999.0,33.24
-999,-999,-999,14.97,12.39,11.741877484130871,-999.0,-999.0,30.01
-999,-999,-999,18.95,12.2,12.249131401352912,-999.0,-999.0,30.72
-999,-999,-999,19.32,11.53,12.854077398018324,-999.0,-999.0,30.9
-999,-999,-999,24.32,13.3,14.266713686920568,-999.0,-999.0,31.4
-999,-999,-999,19.2,12.84,13.930436113296828,-999.0,-999.0,30.77
-999,-999,-999,20.37,12.77,13.651731597050198,-999.0,-999.0,30.93
-999,-999,-999,19.89,11.92,13.617254852093383,-999.0,-999.0,30.62
-999,-999,-999,17.81,14.33,13.028977690243215,-999.0,-999.0,30.97
-999,-999,-999,22.62,13.83,13.902458029531433,-999.0,-999.0,30.7
-999,-999,-999,22.02,12.75,14.434150081706372,-999.0,-999.0,31.25
-999,-999,-999,22.28,14.44,14.636625706620208,-999.0,-999.0,30.74
-999,-999,-999,19.06,13.08,13.900991635790055,-999.0,-999.0,31.14
-999,-999,-999,23.87,12.93,14.610093652966686,-999.0,-999.0,30.94
-999,-999,-999,18.43,13.08,13.846138307233169,-999.0,-999.0,31.72
-999,-999,-999,22.59,12.21,14.215440434939449,-999.0,-999.0,30.95
-999,-999,-999,25.97,14.58,15.697623044820606,-999.0,-999.0,30.4
-999,-999,-999,19.78,12.41,14.734827490696944,-999.0,-999.0,31.87
-999,-999,-999,20.79,13.15,14.209338213940596,-999.0,-999.0,30.63
-999,-999,-999,22.29,12.43,14.603491219460558,-999.0,-999.0,30.72
-999,-999,-999,21.25,14.55,14.605868634338039,-999.0,-999.0,30.74
-999,-999,-999,19.32,14.61,13.889387712428924,-999.0,-999.0,31.98
-999,-999,-999,22.72,14.57,14.497777507400984,-999.0,-999.0,30.33
-999,-999,-999,20.62,13.98,14.046128909368672,-999.0,-999.0,34.77
-999,-999,-999,23.85,13.98,14.707408362270435,-999.0,-999.0,31.65
-999,-999,-999,21.22,15.74,14.756801092081407,-999.0,-999.0,31.06
-999,-999,-999,26.31,14.85,15.846261697715104,-999.0,-999.0,30.9
-999,-999,-999,21.79,15.84,15.511487299166552,-999.0,-999.0,31.05
-999,-999,-999,22.86,14.76,15.228656090109197,-999.0,-999.0,31.17
-999,-999,-999,25.28,15.95,15.859938693285539,-999.0,-999.0,31.23
-999,-999,-999,21.33,17.19,15.297483436687612,-999.0,-999.0,31.13
-999,-999,-999,24.38,16.6,15.570162041132159,-999.0,-999.0,30.82
-999,-999,-999,26.68,15.72,16.573761068641808,-999.0,-999.0,30.65
-999,-999,-999,20.98,16.5,15.660974091701892,-999.0,-999.0,30.63
-999,-999,-999,24.7,16.12,15.7914160174092,-999.0,-999.0,30.56
-999,-999,-999,24.98,16.48,16.175974187568876,-999.0,-999.0,31.37
-999,-999,-999,26.15,16.26,16.62666673467412,-999.0,-999.0,30.91
-999,-999,-999,22.23,16.54,16.065700622959977,-999.0,-999.0,29.74
-999,-999,-999,22.19,17.03,15.426335290743813,-999.0,-999.0,30.84
-999,-999,-999,25.99,15.93,16.198375272138705,-999.0,-999.0,30.5
-999,-999,-999,25.65,16.01,16.753254883395083,-999.0,-999.0,30.33
-999,-999,-999,25.67,15.75,16.91996223879233,-999.0,-999.0,30.1
-999,-999,-999,25.97,15.64,16.939336815963998,-999.0,-999.0,30.96
-999,-999,-999,24.02,16.13,16.46789864772677,-999.0,-999.0,30.75
-999,-999,-999,25.95,17.61,16.77670383900777,-999.0,-999.0,29.75
-999,-999,-999,26.17,16.65,17.10896404908111,-999.0,-999.0,30.22
-999,-999,-999,24.25,18.16,16.8048892583142,-999.0,-999.0,29.54
-999,-999,-999,29.5,17.78,17.926352066059582,-999.0,-999.0,29.34
-999,-999,-999,26.81,15.87,18.09415117006278,-999.0,-999.0,29.49
-999,-999,-999,23.57,-999.0,16.916585407240888,-999.0,-999.0,30.21
-999,-999,-999,27.34,18.83,17.17574755535115,-999.0,-999.0,30.2
-999,-999,-999,24.16,17.12,16.886215180175896,-999.0,-999.0,29.79
-999,-999,-999,27.76,18.62,17.40538640251816,-999.0,-999.0,29.84
-999,-999,-999,28.58,17.43,18.161482818868233,-999.0,-999.0,29.61
-999,-999,-999,24.69,18.47,17.577004497540006,-999.0,-999.0,28.94
-999,-999,-999,28.32,17.19,17.904611693136598,-999.0,-999.0,29.36
-999,-999,-999,27.29,16.74,18.065063240730336,-999.0,-999.0,29.51
-999,-999,-999,28.16,18.23,18.22973807474969,-999.0,-999.0,29.37
-999,-999,-999,30.37,18.56,18.895898734718493,-999.0,-999.0,29.62
-999,-999,-999,26.14,18.36,18.291951932753772,-999.0,-999.0,29.12
-999,-999,-999,25.17,17.65,17.501605933284857,-999.0,-999.0,28.78
-999,-999,-999,24.94,18.51,17.0777045124973,-999.0,-999.0,29.18
-999,-999,-999,25.13,19.24,17.074399238250138,-999.0,-999.0,28.34
-999,-999,-999,26.65,19.0,17.600535876778167,-999.0,-999.0,27.88
-999,-999,-999,27.52,19.29,18.140859171602994,-999.0,-999.0,28.04
-999,-999,-999,27.43,18.5,18.403911616885345,-999.0,-999.0,27.68
-999,-999,-999,28.55,20.4,18.791517712697203,-999.0,-999.0,27.58
-999,-999,-999,26.95,18.11,18.594511439393862,-999.0,-999.0,27.67
-999,-999,-999,29.85,19.83,19.159644858188887,-999.0,-999.0,27.29
-999,-999,-999,26.43,20.58,18.769219992653575,-999.0,-999.0,27.34
-999,-999,-999,32.42,19.93,19.919565811733236,-999.0,-999.0,26.74
-999,-999,-999,28.24,-999.0,19.776348426890593,-999.0,-999.0,27.33
-999,-999,-999,25.28,19.01,18.46260302867208,-999.0,-999.0,27.09
-999,-999,-999,24.86,20.62,17.72375529827958,-999.0,-999.0,26.61
-999,-999,-999,27.96,18.21,18.211516562884373,-999.0,-999.0,27.2
-999,-999,-999,26.55,18.7,18.273583932880616,-999.0,-999.0,27.27
-999,-999,-999,28.42,19.31,18.815173638183968,-999.0,-999.0,25.97
-999,-999,-999,27.92,20.98,19.13387349913496,-999.0,-999.0,26.06
-999,-999,-999,26.82,20.16,18.87762886217925,-999.0,-999.0,25.91
-999,-999,-999,25.25,18.84,18.287952463676667,-999.0,-999.0,25.71
-999,-999,-999,23.9,19.53,17.456074380453764,-999.0,-999.0,26.45
-999,-999,-999,26.01,19.25,17.67029982293552,-999.0,-999.0,25.69
-999,-999,-999,28.58,19.18,18.745076043668323,-999.0,-999.0,25.51
-999,-999,-999,27.27,20.89,19.13580183002265,-999.0,-999.0,24.85
-999,-999,-999,24.31,18.56,18.18179794810543,-999.0,-999.0,25.7
-999,-999,-999,27.11,21.55,18.37593215355356,-999.0,-999.0,24.71
-999,-999,-999,27.49,20.79,18.89213537493704,-999.0,-999.0,25.05
-999,-999,-999,24.91,21.06,18.35782736525135,-999.0,-999.0,25.01
-999,-999,-999,26.94,19.52,18.301188449035045,-999.0,-999.0,25.67
-999,-999,-999,26.69,19.84,18.68305546668281,-999.0,-999.0,24.06
-999,-999,-999,24.23,18.56,18.29542473696845,-999.0,-999.0,23.6
-999,-999,-999,27.18,19.47,18.560503868541183,-999.0,-999.0,24.31
-999,-999,-999,27.52,20.49,18.814108653221204,-999.0,-999.0,25.51
-999,-999,-999,28.5,21.29,19.211505929165714,-999.0,-999.0,24.74
-999,-999,-999,28.37,18.89,19.636962831604137,-999.0,-999.0,23.83
-999,-999,-999,23.43,19.62,18.555750211409293,-999.0,-999.0,23.34
-999,-999,-999,24.24,-999.0,17.74077861023328,-999.0,-999.0,23.88
-999,-999,-999,27.06,18.57,18.505278488808365,-999.0,-999.0,22.83
-999,-999,-999,26.98,20.55,19.068976645797797,-999.0,-999.0,23.32
-999,-999,-999,26.89,-999.0,19.15992773622603,-999.0,-999.0,23.17
-999,-999,-999,33.48,19.72,20.925736267844215,-999.0,-999.0,23.41
-999,-999,-999,26.82,19.45,20.004577708037313,-999.0,-999.0,25.52
-999,-999,-999,27.86,19.09,19.51963072376405,-999.0,-999.0,22.59
-999,-999,-999,27.39,19.84,19.780102187446232,-999.0,-999.0,21.98
-999,-999,-999,26.69,19.61,19.63049230640395,-999.0,-999.0,22.02
-999,-999,-999,24.65,19.42,19.04495299737586,-999.0,-999.0,21.27
-999,-999,-999,26.69,19.03,19.18651388460239,-999.0,-999.0,21.39
-999,-999,-999,23.51,20.05,18.60842353567178,-999.0,-999.0,21.33
-999,-999,-999,24.47,21.34,18.27894945645681,-999.0,-999.0,21.11
-999,-999,-999,23.86,19.79,18.124365466459942,-999.0,-999.0,21.25
-999,-999,-999,24.87,20.6,18.354610904446492,-999.0,-999.0,20.66
-999,-999,-999,29.21,18.17,19.64792997307363,-999.0,-999.0,21.58
-999,-999,-999,20.73,19.68,18.338685701286813,-999.0,-999.0,20.66
-999,-999,-999,25.7,18.37,18.22488164171326,-999.0,-999.0,20.48
-999,-999,-999,20.97,17.94,17.64215885817798,-999.0,-999.0,20.16
-999,-999,-999,23.12,18.63,17.375762644974763,-999.0,-999.0,20.22
-999,-999,-999,26.11,20.5,18.393165987297998,-999.0,-999.0,20.48
-999,-999,-999,23.92,20.21,18.680056597939004,-999.0,-999.0,19.45
-999,-999,-999,21.49,19.44,17.842376123888364,-999.0,-999.0,19.35
-999,-999,-999,22.07,17.6,17.38011782216051,-999.0,-999.0,19.32
-999,-999,-999,24.72,18.88,18.184794825568066,-999.0,-999.0,18.8
-999,-999,-999,21.75,19.31,18.0184114402543,-999.0,-999.0,18.78
-999,-999,-999,23.49,19.12,17.99847410321416,-999.0,-999.0,18.74
-999,-999,-999,22.99,17.03,17.9828971463522,-999.0,-999.0,19.33
-999,-999,-999,21.44,17.91,17.48216394589967,-999.0,-999.0,18.75
-999,-999,-999,26.87,18.66,18.75549103828873,-999.0,-999.0,18.55
-999,-999,-999,23.69,19.19,19.01457473176592,-999.0,-999.0,18.81
-999,-999,-999,18.21,16.38,17.09336635483358,-999.0,-999.0,18.05
-999,-999,-999,22.47,18.33,16.92238964808291,-999.0,-999.0,18.17
-999,-999,-999,20.6,18.55,17.05717696871637,-999.0,-999.0,17.74
-999,-999,-999,23.46,19.18,17.662811373106607,-999.0,-999.0,17.77
-999,-999,-999,20.0,18.94,17.38146589095858,-999.0,-999.0,17.21
-999,-999,-999,21.18,18.74,17.24465784596085,-999.0,-999.0,16.6
-999,-999,-999,22.25,17.27,17.6723706413343,-999.0,-999.0,17.08
-999,-999,-999,22.79,16.07,17.863022208142162,-999.0,-999.0,18.02
-999,-999,-999,18.48,17.49,16.72648606779234,-999.0,-999.0,17.42
-999,-999,-999,20.03,18.79,16.202596833584728,-999.0,-999.0,17.29
-999,-999,-999,19.57,19.09,16.138181001367546,-999.0,-999.0,17.37
-999,-999,-999,19.03,18.31,16.039904191758303,-999.0,-999.0,16.41
-999,-999,-999,23.68,17.93,17.433411730641183,-999.0,-999.0,16.32
-999,-999,-999,20.77,17.78,17.88972528865833,-999.0,-999.0,15.8
-999,-999,-999,17.25,16.74,16.50358421714243,-999.0,-999.0,15.77
-999,-999,-999,21.42,17.06,16.641815300267787,-999.0,-999.0,16.13
-999,-999,-999,23.63,18.75,17.940957405785525,-999.0,-999.0,16.45
-999,-999,-999,21.26,16.03,18.186434200285994,-999.0,-999.0,15.41
-999,-999,-999,15.96,18.48,16.39298745401124,-999.0,-999.0,15.13
-999,-999,-999,17.84,16.44,15.46853538724872,-999.0,-999.0,15.19
-999,-999,-999,21.14,17.97,16.46109176530144,-999.0,-999.0,15.4
-999,-999,-999,17.0,15.13,16.2508574659066,-999.0,-999.0,14.4
-999,-999,-999,19.1,17.01,16.263842296675744,-999.0,-999.0,14.1
-999,-999,-999,19.56,15.57,16.750327226798483,-999.0,-999.0,14.41
-999,-999,-999,15.96,14.77,15.875242317347677,-999.0,-999.0,14.06
-999,-999,-999,17.49,16.29,15.419548655210058,-999.0,-999.0,14.16
-999,-999,-999,10.93,16.96,13.450336105795797,-999.0,-999.0,14.18
-999,-999,-999,15.16,14.98,12.96997403027028,-999.0,-999.0,13.93
-999,-999,-999,16.5,14.21,13.812507727467533,-999.0,-999.0,15.07
-999,-999,-999,14.31,15.49,13.688004903561122,-999.0,-999.0,14.06
-999,-999,-999,19.86,15.37,15.123198066548058,-999.0,-999.0,13.93
-999,-999,-999,13.53,15.89,14.58971174754899,-999.0,-999.0,14.01
-999,-999,-999,15.31,16.16,13.958505081576185,-999.0,-999.0,13.1
-999,-999,-999,16.24,15.03,14.27605999269733,-999.0,-999.0,14.1
-999,-999,-999,18.66,16.81,15.361746587653716,-999.0,-999.0,13.27
-999,-999,-999,12.7,15.05,14.280112842699339,-999.0,-999.0,13.6
-999,-999,-999,17.69,14.35,14.536372187491251,-999.0,-999.0,12.68
-999,-999,-999,15.18,12.96,14.917883209296415,-999.0,-999.0,12.45
-999,-999,-999,12.99,14.18,13.66386334771438,-999.0,-999.0,13.39
-999,-999,-999,15.67,13.97,13.653398045254242,-999.0,-999.0,12.99
-999,-999,-999,14.93,15.14,14.094770982972001,-999.0,-999.0,12.33
-999,-999,-999,13.13,14.51,13.592363479222708,-999.0,-999.0,12.24
-999,-999,-999,14.26,12.73,13.236999086096567,-999.0,-999.0,13.26
-999,-999,-999,13.15,13.95,13.100703571024155,-999.0,-999.0,11.96
-999,-999,-999,13.94,14.31,12.913878672945243,-999.0,-999.0,13.6
-999,-999,-999,14.83,15.03,13.430882020458947,-999.0,-999.0,11.88
-999,-999,-999,16.47,14.26,14.372870645369183,-999.0,-999.0,12.54
-999,-999,-999,10.62,14.0,13.114744674358818,-999.0,-999.0,11.93
-999,-999,-999,17.16,13.16,13.671103995277354,-999.0,-999.0,12.36
-999,-999,-999,8.79,13.35,12.459292336230797,-999.0,-999.0,11.69
-999,-999,-999,12.18,14.07,11.560380705157716,-999.0,-999.0,11.78
-999,-999,-999,13.46,11.35,12.337515845512792,-999.0,-999.0,11.81
-999,-999,-999,12.65,12.2,12.663932049753736,-999.0,-999.0,11.33
-999,-999,-999,10.64,11.64,11.83315191813845,-999.0,-999.0,12.11
-999,-999,-999,11.27,12.65,11.39926192038795,-999.0,-999.0,11.38
-999,-999,-999,10.5,13.37,11.18356110538038,-999.0,-999.0,11.44
-999,-999,-999,10.11,11.4,10.868143339157374,-999.0,-999.0,11.1
-999,-999,-999,12.8,9.47,11.690902349943363,-999.0,-999.0,10.72
-999,-999,-999,11.62,11.31,12.040836816444417,-999.0,-999.0,11.3
-999,-999,-999,9.32,12.5,10.643347751277808,-999.0,-999.0,13.68
-999,-999,-999,12.31,11.99,10.782560850388426,-999.0,-999.0,11.78
-999,-999,-999,10.94,11.74,11.26041556434087,-999.0,-999.0,11.25
-999,-999,-999,11.76,10.9,11.497001876079011,-999.0,-999.0,11.1
-999,-999,-999,11.21,9.76,11.546953769806787,-999.0,-999.0,11.2
-999,-999,-999,8.1,11.42,10.33631567894082,-999.0,-999.0,11.47
-999,-999,-999,8.45,9.93,9.510238122870348,-999.0,-999.0,10.68
-999,-999,-999,10.89,12.81,9.99901206350715,-999.0,-999.0,11.85
-999,-999,-999,10.43,11.06,10.428095320988637,-999.0,-999.0,11.51
-999,-999,-999,8.99,-999.0,10.028740670936948,-999.0,-999.0,11.49
-999,-999,-999,9.09,9.61,9.665181634290969,-999.0,-999.0,11.29
-999,-999,-999,11.23,10.0,10.340399890944726,-999.0,-999.0,11.04
-999,-999,-999,7.32,9.72,9.639987269431277,-999.0,-999.0,11.42
-999,-999,-999,9.42,10.94,9.27932853026361,-999.0,-999.0,11.35
-999,-999,-999,7.75,9.88,9.109033218882134,-999.0,-999.0,10.84
-999,-999,-999,7.55,8.83,8.697991664960034,-999.0,-999.0,10.75
-999,-999,-999,10.02,11.32,9.308118942912346,-999.0,-999.0,11.05
-999,-999,-999,9.31,9.35,9.546858552547375,-999.0,-999.0,12.17
-999,-999,-999,9.12,9.94,9.57505665244261,-999.0,-999.0,10.55
-999,-999,-999,9.95,8.43,10.004751065796647,-999.0,-999.0,10.5
-999,-999,-999,7.22,9.28,9.283187021067901,-999.0,-999.0,11.12
-999,-999,-999,8.39,9.1,8.81291518028966,-999.0,-999.0,11.07
-999,-999,-999,6.25,6.77,8.159025591700257,-999.0,-999.0,11.16
-999,-999,-999,7.37,10.55,7.856553190167583,-999.0,-999.0,11.22
-999,-999,-999,6.31,9.7,7.648022375046718,-999.0,-999.0,11.01
-999,-999,-999,6.62,7.89,7.302222633220067,-999.0,-999.0,12.25
-999,-999,-999,7.47,7.07,7.657124591694849,-999.0,-999.0,10.62
-999,-999,-999,4.5,8.4,7.05046220354907,-999.0,-999.0,10.86
-999,-999,-999,10.19,8.02,8.084011089763912,-999.0,-999.0,11.19
-999,-999,-999,3.85,8.17,7.494753729255385,-999.0,-999.0,10.72
-999,-999,-999,3.31,7.89,5.776343923813883,-999.0,-999.0,11.24
-999,-999,-999,7.92,8.09,6.412368592031941,-999.0,-999.0,12.66
-999,-999,-999,7.06,-999.0,7.307244519728094,-999.0,-999.0,11.42
-999,-999,-999,6.6,7.92,7.358914882946,-999.0,-999.0,11.59
-999,-999,-999,6.49,6.19,7.306430937467459,-999.0,-999.0,11.05
-999,-999,-999,5.09,8.49,6.803270397801889,-999.0,-999.0,11.31
-999,-999,-999,3.2,8.66,5.674426714128495,-999.0,-999.0,11.46
-999,-999,-999,5.04,10.07,5.507405420395494,-999.0,-999.0,11.55
-999,-999,-999,3.42,5.69,5.148664193492008,-999.0,-999.0,12.66
-999,-999,-999,6.62,6.95,5.742382018103611,-999.0,-999.0,12.15
-999,-999,-999,4.27,4.52,5.915517953420683,-999.0,-999.0,11.47
-999,-999,-999,2.81,7.06,4.993072139370431,-999.0,-999.0,12.1
-999,-999,-999,3.72,5.86,4.633604944963245,-999.0,-999.0,12.32
-999,-999,-999,5.1,8.23,5.068770989712618,-999.0,-999.0,12.89
-999,-999,-999,3.05,5.44,4.721992043529044,-999.0,-999.0,13.4
-999,-999,-999,2.45,4.43,4.140050537365297,-999.0,-999.0,11.88
-999,-999,-999,4.5,5.55,4.580081896227959,-999.0,-999.0,12.04
-999,-999,-999,4.42,3.96,5.10210182889571,-999.0,-999.0,11.99
-999,-999,-999,2.84,6.6,4.693549832807151,-999.0,-999.0,12.44
-999,-999,-999,2.83,3.69,4.174984390531169,-999.0,-999.0,12.9
-999,-999,-999,4.17,5.7,4.3660714958102425,-999.0,-999.0,13.37
-999,-999,-999,0.74,3.51,3.6064634038116132,-999.0,-999.0,12.8
-999,-999,-999,0.76,5.19,2.7371465253586553,-999.0,-999.0,12.79
-999,-999,-999,2.07,7.07,2.858978132508409,-999.0,-999.0,13.12
-999,-999,-999,3.03,5.71,3.474267251917796,-999.0,-999.0,12.8
-999,-999,-999,4.02,4.41,3.982962791668278,-999.0,-999.0,15.09
-999,-999,-999,6.3,-999.0,5.156921944581828,-999.0,-999.0,12.81
-999,-999,-999,5.01,5.15,5.618915749861709,-999.0,-999.0,13.57
-999,-999,-999,2.94,5.53,4.639251116783664,-999.0,-999.0,15.34
-999,-999,-999,3.18,3.63,4.082804458596742,-999.0,-999.0,13.71
